"2026-04-20 20:42:25.590" Selfbus garage door gateway
"2026-04-20 20:42:25.609" Tx/Rx;frame;count;delta ms;crc status;frame crc;calculated crc
"2026-04-20 20:46:49.459" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:49.588" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:49.728" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:49.868" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:49.998" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:50.144" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:50.268" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:50.412" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:50.549" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:50.678" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:50.827" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:50.953" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:51.095" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:51.238" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:51.366" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:51.507" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:51.652" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:51.778" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:51.920" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:52.049" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:52.188" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:52.333" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:52.463" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:52.600" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:52.732" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:52.867" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:53.018" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:53.144" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:53.288" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:53.429" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:53.559" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:53.697" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:53.828" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:53.968" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:54.113" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:54.242" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:54.379" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:54.510" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:54.654" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:54.798" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:54.924" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:55.068" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:55.190" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:55.338" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:55.477" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:55.607" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:55.747" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:55.888" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:56.017" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:56.158" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:56.288" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:56.428" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:56.577" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:56.697" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:56.848" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:56.988" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:57.117" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:57.258" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:57.388" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:57.528" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:57.667" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:57.768" Rx;28 02 01 80 0D;5;94;ok;0D;0D
"2026-04-20 20:46:57.768" Tx;80 A2 14 28 4D;5;2;ok;4D;4D
"2026-04-20 20:46:57.797" Rx;00 01 02 CA;4;40;ok;CA;CA
"2026-04-20 20:46:57.938" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:58.067" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:58.212" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:58.348" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:58.478" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:58.617" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:58.768" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:58.887" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:59.037" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:59.167" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:59.308" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:59.447" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:59.577" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:46:59.718" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:46:59.847" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:46:59.987" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:00.127" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:00.258" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:00.398" Rx;00 01 02 CA;4;139;ok;CA;CA
"2026-04-20 20:47:00.548" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:00.667" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:00.817" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:00.938" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:01.088" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:01.227" Rx;00 01 02 CA;4;135;ok;CA;CA
"2026-04-20 20:47:01.357" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:01.497" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:01.628" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:01.767" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:01.913" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:02.043" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:02.183" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:02.328" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:02.448" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:02.598" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:02.717" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:02.867" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:03.010" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:03.138" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:03.277" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:03.408" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:03.547" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:03.687" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:03.817" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:03.959" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:04.108" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:04.228" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:04.377" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:04.497" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:04.647" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:04.788" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:04.917" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:05.058" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:05.188" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:05.328" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:05.467" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:05.597" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:05.737" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:05.878" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:06.007" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:06.148" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:06.278" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:06.420" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:06.567" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:06.687" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:06.838" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:06.957" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:07.108" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:07.247" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:07.377" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:07.521" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:07.647" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:07.787" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:07.927" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:08.057" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:08.157" Rx;28 02 01 80 0D;5;95;ok;0D;0D
"2026-04-20 20:47:08.167" Tx;80 B2 14 28 EF;5;2;ok;EF;EF
"2026-04-20 20:47:08.197" Rx;00 01 02 CA;4;40;ok;CA;CA
"2026-04-20 20:47:08.348" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:08.468" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:08.618" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:08.737" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:08.887" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:09.028" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:09.158" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:09.298" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:09.437" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:09.567" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:09.708" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:09.837" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:09.977" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:10.127" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:10.247" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:10.397" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:10.521" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:10.667" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:10.808" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:10.937" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:11.078" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:11.207" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:11.347" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:11.487" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:11.621" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:11.757" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:11.908" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:12.028" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:12.177" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:12.298" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:12.447" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:12.588" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:12.717" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:12.857" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:13.004" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:13.127" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:13.268" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:13.398" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:13.537" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:13.678" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:13.808" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:13.948" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:14.077" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:14.222" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:14.367" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:14.497" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:14.637" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:14.777" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:14.907" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:15.047" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:15.177" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:15.323" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:15.457" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:15.587" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:15.728" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:15.862" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:16.006" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:16.149" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:16.274" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:16.417" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:16.557" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:16.687" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:16.827" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:16.957" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:17.098" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:17.237" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:17.367" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:17.508" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:17.637" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:17.777" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:17.927" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:18.056" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:18.197" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:18.337" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:18.467" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:18.557" Rx;28 02 01 80 0D;5;94;ok;0D;0D
"2026-04-20 20:47:18.577" Tx;80 C2 14 28 88;5;2;ok;88;88
"2026-04-20 20:47:18.607" Rx;00 01 02 CA;4;41;ok;CA;CA
"2026-04-20 20:47:18.737" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:18.877" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:19.025" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:19.148" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:19.287" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:19.417" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:19.557" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:19.708" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:19.830" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:19.977" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:20.117" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:20.248" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:20.387" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:20.517" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:20.657" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:20.797" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:20.931" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:21.074" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:21.198" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:21.337" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:21.477" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:21.607" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:21.747" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:21.897" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:22.027" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:22.167" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:22.297" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:22.437" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:22.578" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:22.707" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:22.847" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:22.978" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:23.122" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:23.257" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:23.388" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:23.533" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:23.677" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:23.798" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:23.947" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:24.067" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:24.217" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:24.357" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:24.487" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:24.627" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:24.757" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:24.898" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:25.038" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:25.167" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:25.311" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:25.457" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:25.577" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:25.727" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:25.852" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:25.998" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:26.137" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:26.267" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:26.407" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:26.537" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:26.677" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:26.817" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:26.947" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:27.088" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:27.237" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:27.357" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:27.507" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:27.627" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:27.777" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:27.917" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:28.047" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:28.187" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:28.317" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:28.457" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:28.597" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:28.727" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:28.867" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:28.967" Rx;28 02 01 80 0D;5;95;ok;0D;0D
"2026-04-20 20:47:28.967" Tx;80 D2 14 28 2A;5;2;ok;2A;2A
"2026-04-20 20:47:29.007" Rx;00 01 02 CA;4;40;ok;CA;CA
"2026-04-20 20:47:29.137" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:29.277" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:29.407" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:29.547" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:29.697" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:29.818" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:29.967" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:30.088" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:30.237" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:30.377" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:30.507" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:30.648" Rx;00 01 02 CA;4;135;ok;CA;CA
"2026-04-20 20:47:30.787" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:30.917" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:31.057" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:31.187" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:31.336" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:31.477" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:31.597" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:31.747" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:31.868" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:32.017" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:32.158" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:32.287" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:32.427" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:32.567" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:32.697" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:32.839" Rx;00 01 02 CA;4;136;ok;CA;CA
"2026-04-20 20:47:32.967" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:33.107" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:33.257" Rx;00 01 02 CA;4;138;ok;CA;CA
"2026-04-20 20:47:33.377" Rx;00 01 02 CA;4;137;ok;CA;CA
"2026-04-20 20:47:33.528" Rx;00 01 02 CA;4;136;ok;CA;CA
